"year","age","qx","lx","dx","Lx","Tx","ex","sex"
1940,119,"0.75314",0,"0","0","0","0.81","F"
1950,0,"0.03279",1e+05,"3,279","97,115","7,245,194","72.45","M"
1950,1,"0.00239",96721,"231","96,605","7,148,079","73.90","M"
1950,2,"0.00153",96489,"148","96,415","7,051,474","73.08","M"
1950,3,"0.00108",96341,"104","96,289","6,955,059","72.19","M"
1950,4,"0.00078",96237,"75","96,199","6,858,770","71.27","M"
1950,5,"0.00067",96162,"64","96,130","6,762,570","70.32","M"
1950,6,"0.00059",96097,"57","96,069","6,666,441","69.37","M"
1950,7,"0.00058",96040,"56","96,013","6,570,372","68.41","M"
1950,8,"0.00051",95985,"49","95,960","6,474,359","67.45","M"
1950,9,"0.00049",95936,"47","95,912","6,378,399","66.49","M"
1950,10,"0.00043",95888,"41","95,868","6,282,487","65.52","M"
1950,11,"0.00041",95847,"39","95,827","6,186,620","64.55","M"
1950,12,"0.00047",95808,"45","95,785","6,090,792","63.57","M"
1950,13,"0.00057",95762,"55","95,735","5,995,007","62.60","M"
1950,14,"0.00079",95707,"76","95,670","5,899,272","61.64","M"
1950,15,"0.00102",95632,"97","95,583","5,803,603","60.69","M"
1950,16,"0.00129",95535,"123","95,473","5,708,019","59.75","M"
1950,17,"0.00151",95411,"144","95,339","5,612,546","58.82","M"
1950,18,"0.00178",95267,"170","95,182","5,517,207","57.91","M"
1950,19,"0.00202",95097,"192","95,001","5,422,025","57.02","M"
1950,20,"0.00209",94905,"199","94,806","5,327,024","56.13","M"
1950,21,"0.00218",94707,"206","94,604","5,232,218","55.25","M"
1950,22,"0.00227",94501,"214","94,393","5,137,614","54.37","M"
1950,23,"0.00226",94286,"213","94,180","5,043,221","53.49","M"
1950,24,"0.00208",94074,"196","93,976","4,949,041","52.61","M"
1950,25,"0.00203",93878,"190","93,783","4,855,065","51.72","M"
1950,26,"0.00184",93688,"172","93,602","4,761,282","50.82","M"
1950,27,"0.00187",93516,"174","93,429","4,667,680","49.91","M"
1950,28,"0.00181",93341,"169","93,257","4,574,251","49.01","M"
1950,29,"0.00188",93173,"175","93,085","4,480,994","48.09","M"
1950,30,"0.00189",92998,"176","92,910","4,387,909","47.18","M"
1950,31,"0.00185",92822,"172","92,736","4,294,999","46.27","M"
1950,32,"0.00186",92650,"173","92,564","4,202,263","45.36","M"
1950,33,"0.00187",92477,"173","92,391","4,109,700","44.44","M"
1950,34,"0.00197",92304,"182","92,213","4,017,309","43.52","M"
1950,35,"0.00214",92122,"197","92,024","3,925,096","42.61","M"
1950,36,"0.00238",91925,"219","91,816","3,833,072","41.70","M"
1950,37,"0.00262",91706,"241","91,586","3,741,256","40.80","M"
1950,38,"0.00282",91466,"258","91,337","3,649,670","39.90","M"
1950,39,"0.00298",91208,"272","91,072","3,558,333","39.01","M"
1950,40,"0.00309",90936,"281","90,796","3,467,261","38.13","M"
1950,41,"0.00323",90655,"292","90,509","3,376,466","37.25","M"
1950,42,"0.00359",90362,"324","90,200","3,285,957","36.36","M"
1950,43,"0.00390",90039,"351","89,863","3,195,757","35.49","M"
1950,44,"0.00414",89687,"371","89,502","3,105,894","34.63","M"
1950,45,"0.00436",89316,"390","89,121","3,016,392","33.77","M"
1950,46,"0.00436",88926,"387","88,733","2,927,271","32.92","M"
1950,47,"0.00452",88539,"400","88,339","2,838,538","32.06","M"
1950,48,"0.00476",88139,"419","87,929","2,750,200","31.20","M"
1950,49,"0.00510",87720,"447","87,496","2,662,270","30.35","M"
1950,50,"0.00545",87273,"476","87,035","2,574,774","29.50","M"
1950,51,"0.00597",86797,"518","86,538","2,487,740","28.66","M"
1950,52,"0.00604",86278,"521","86,018","2,401,202","27.83","M"
1950,53,"0.00645",85757,"553","85,481","2,315,184","27.00","M"
1950,54,"0.00691",85205,"589","84,910","2,229,703","26.17","M"
1950,55,"0.00743",84616,"628","84,302","2,144,793","25.35","M"
1950,56,"0.00800",83987,"672","83,652","2,060,491","24.53","M"
1950,57,"0.00862",83316,"718","82,957","1,976,839","23.73","M"
1950,58,"0.00929",82598,"767","82,214","1,893,882","22.93","M"
1950,59,"0.01003",81830,"821","81,420","1,811,669","22.14","M"
1950,60,"0.01086",81009,"879","80,570","1,730,249","21.36","M"
1950,61,"0.01179",80130,"944","79,658","1,649,679","20.59","M"
1950,62,"0.01283",79186,"1,016","78,678","1,570,021","19.83","M"
1950,63,"0.01398",78170,"1,093","77,623","1,491,343","19.08","M"
1950,64,"0.01527",77077,"1,177","76,489","1,413,720","18.34","M"
1950,65,"0.01669",75900,"1,267","75,267","1,337,231","17.62","M"
1950,66,"0.01825",74633,"1,362","73,952","1,261,965","16.91","M"
1950,67,"0.01989",73271,"1,457","72,542","1,188,012","16.21","M"
1950,68,"0.02160",71814,"1,551","71,038","1,115,470","15.53","M"
1950,69,"0.02341",70262,"1,645","69,440","1,044,432","14.86","M"
1950,70,"0.02548",68617,"1,748","67,743","974,992","14.21","M"
1950,71,"0.02776",66869,"1,857","65,941","907,249","13.57","M"
1950,72,"0.03009",65013,"1,956","64,034","841,308","12.94","M"
1950,73,"0.03241",63056,"2,044","62,034","777,273","12.33","M"
1950,74,"0.03486",61013,"2,127","59,949","715,239","11.72","M"
1950,75,"0.03774",58885,"2,222","57,774","655,290","11.13","M"
1950,76,"0.04111",56663,"2,329","55,499","597,516","10.55","M"
1950,77,"0.04481",54334,"2,434","53,117","542,017","9.98","M"
1950,78,"0.04882",51899,"2,534","50,633","488,900","9.42","M"
1950,79,"0.05329",49366,"2,631","48,050","438,268","8.88","M"
1950,80,"0.05827",46735,"2,723","45,374","390,217","8.35","M"
1950,81,"0.06406",44012,"2,820","42,602","344,844","7.84","M"
1950,82,"0.07100",41192,"2,925","39,730","302,241","7.34","M"
1950,83,"0.07931",38268,"3,035","36,750","262,511","6.86","M"
1950,84,"0.08889",35232,"3,132","33,667","225,761","6.41","M"
1950,85,"0.09945",32101,"3,192","30,505","192,095","5.98","M"
1950,86,"0.11076",28908,"3,202","27,307","161,590","5.59","M"
1950,87,"0.12265",25707,"3,153","24,130","134,283","5.22","M"
1950,88,"0.13506",22554,"3,046","21,031","110,152","4.88","M"
1950,89,"0.14803",19508,"2,888","18,064","89,122","4.57","M"
1950,90,"0.16165",16620,"2,687","15,277","71,058","4.28","M"
1950,91,"0.17601",13933,"2,452","12,707","55,781","4.00","M"
1950,92,"0.19122",11481,"2,195","10,383","43,074","3.75","M"
1950,93,"0.20737",9286,"1,926","8,323","32,691","3.52","M"
1950,94,"0.22454",7360,"1,653","6,534","24,368","3.31","M"
1950,95,"0.24142",5707,"1,378","5,019","17,834","3.12","M"
1950,96,"0.25770",4330,"1,116","3,772","12,816","2.96","M"
1950,97,"0.27308",3214,"878","2,775","9,044","2.81","M"
1950,98,"0.28726",2336,"671","2,001","6,269","2.68","M"
1950,99,"0.29993",1665,"499","1,415","4,268","2.56","M"
1950,100,"0.31317",1166,"365","983","2,853","2.45","M"
1950,101,"0.32699",801,"262","670","1,870","2.34","M"
1950,102,"0.34144",539,"184","447","1,200","2.23","M"
1950,103,"0.35653",355,"127","292","753","2.12","M"
1950,104,"0.37229",228,"85","186","462","2.02","M"
1950,105,"0.38876",143,"56","115","276","1.92","M"
1950,106,"0.40597",88,"36","70","160","1.83","M"
1950,107,"0.42395",52,"22","41","91","1.74","M"
1950,108,"0.44278",30,"13","23","50","1.65","M"
1950,109,"0.46236",17,"8","13","26","1.57","M"
1950,110,"0.48291",9,"4","7","13","1.49","M"
1950,111,"0.50434",5,"2","3","7","1.41","M"
1950,112,"0.52673",2,"1","2","3","1.33","M"
1950,113,"0.55012",1,"1","1","1","1.26","M"
1950,114,"0.57458",0,"0","0","1","1.19","M"
1950,115,"0.60012",0,"0","0","0","1.12","M"
1950,116,"0.62683",0,"0","0","0","1.06","M"
1950,117,"0.65471",0,"0","0","0","1.00","M"
1950,118,"0.68387",0,"0","0","0","0.94","M"
1950,119,"0.71433",0,"0","0","0","0.88","M"
1950,0,"0.02551",1e+05,"2,551","97,793","7,845,745","78.46","F"
1950,1,"0.00223",97449,"217","97,340","7,747,952","79.51","F"
1950,2,"0.00128",97231,"124","97,169","7,650,612","78.68","F"
1950,3,"0.00092",97107,"90","97,063","7,553,443","77.78","F"
1950,4,"0.00064",97018,"62","96,987","7,456,380","76.86","F"
1950,5,"0.00054",96956,"52","96,930","7,359,393","75.90","F"
1950,6,"0.00044",96904,"43","96,883","7,262,463","74.94","F"
1950,7,"0.00041",96861,"39","96,841","7,165,581","73.98","F"
1950,8,"0.00035",96822,"34","96,805","7,068,739","73.01","F"
1950,9,"0.00032",96788,"31","96,773","6,971,934","72.03","F"
1950,10,"0.00030",96757,"29","96,743","6,875,162","71.06","F"
1950,11,"0.00028",96728,"27","96,715","6,778,419","70.08","F"
1950,12,"0.00028",96701,"27","96,688","6,681,705","69.10","F"
1950,13,"0.00033",96674,"32","96,658","6,585,017","68.12","F"
1950,14,"0.00038",96642,"37","96,624","6,488,359","67.14","F"
1950,15,"0.00044",96605,"42","96,584","6,391,736","66.16","F"
1950,16,"0.00055",96563,"53","96,537","6,295,151","65.19","F"
1950,17,"0.00060",96510,"58","96,481","6,198,614","64.23","F"
1950,18,"0.00067",96452,"64","96,420","6,102,133","63.27","F"
1950,19,"0.00071",96388,"68","96,354","6,005,713","62.31","F"
1950,20,"0.00071",96320,"68","96,286","5,909,359","61.35","F"
1950,21,"0.00071",96252,"68","96,218","5,813,073","60.39","F"
1950,22,"0.00074",96183,"71","96,148","5,716,856","59.44","F"
1950,23,"0.00073",96112,"70","96,077","5,620,708","58.48","F"
1950,24,"0.00070",96042,"68","96,008","5,524,630","57.52","F"
1950,25,"0.00069",95975,"67","95,941","5,428,622","56.56","F"
1950,26,"0.00068",95908,"65","95,876","5,332,680","55.60","F"
1950,27,"0.00069",95843,"66","95,810","5,236,805","54.64","F"
1950,28,"0.00072",95777,"68","95,743","5,140,995","53.68","F"
1950,29,"0.00071",95709,"68","95,675","5,045,252","52.71","F"
1950,30,"0.00075",95641,"71","95,605","4,949,577","51.75","F"
1950,31,"0.00076",95569,"73","95,533","4,853,972","50.79","F"
1950,32,"0.00078",95497,"74","95,460","4,758,439","49.83","F"
1950,33,"0.00081",95422,"77","95,384","4,662,979","48.87","F"
1950,34,"0.00089",95346,"84","95,303","4,567,595","47.91","F"
1950,35,"0.00095",95261,"90","95,216","4,472,292","46.95","F"
1950,36,"0.00101",95171,"96","95,123","4,377,076","45.99","F"
1950,37,"0.00115",95075,"110","95,020","4,281,953","45.04","F"
1950,38,"0.00125",94965,"118","94,906","4,186,933","44.09","F"
1950,39,"0.00131",94847,"124","94,785","4,092,026","43.14","F"
1950,40,"0.00138",94723,"130","94,658","3,997,241","42.20","F"
1950,41,"0.00148",94593,"140","94,523","3,902,583","41.26","F"
1950,42,"0.00166",94453,"156","94,375","3,808,060","40.32","F"
1950,43,"0.00183",94297,"172","94,211","3,713,685","39.38","F"
1950,44,"0.00200",94125,"188","94,030","3,619,474","38.45","F"
1950,45,"0.00217",93936,"204","93,834","3,525,443","37.53","F"
1950,46,"0.00229",93732,"214","93,625","3,431,609","36.61","F"
1950,47,"0.00247",93518,"231","93,403","3,337,983","35.69","F"
1950,48,"0.00263",93287,"246","93,165","3,244,581","34.78","F"
1950,49,"0.00290",93042,"270","92,907","3,151,416","33.87","F"
1950,50,"0.00315",92772,"292","92,626","3,058,509","32.97","F"
1950,51,"0.00350",92480,"324","92,318","2,965,883","32.07","F"
1950,52,"0.00364",92156,"336","91,988","2,873,565","31.18","F"
1950,53,"0.00395",91821,"363","91,639","2,781,577","30.29","F"
1950,54,"0.00430",91458,"393","91,261","2,689,938","29.41","F"
1950,55,"0.00470",91064,"428","90,850","2,598,677","28.54","F"
1950,56,"0.00514",90636,"466","90,403","2,507,826","27.67","F"
1950,57,"0.00563",90170,"507","89,916","2,417,423","26.81","F"
1950,58,"0.00615",89663,"551","89,387","2,327,507","25.96","F"
1950,59,"0.00672",89111,"598","88,812","2,238,120","25.12","F"
1950,60,"0.00734",88513,"650","88,188","2,149,307","24.28","F"
1950,61,"0.00804",87863,"706","87,510","2,061,119","23.46","F"
1950,62,"0.00880",87156,"767","86,773","1,973,610","22.64","F"
1950,63,"0.00964",86389,"832","85,973","1,886,837","21.84","F"
1950,64,"0.01055",85557,"902","85,106","1,800,863","21.05","F"
1950,65,"0.01157",84655,"979","84,165","1,715,758","20.27","F"
1950,66,"0.01268",83676,"1,061","83,145","1,631,592","19.50","F"
1950,67,"0.01384",82615,"1,144","82,043","1,548,447","18.74","F"
1950,68,"0.01505",81471,"1,226","80,858","1,466,404","18.00","F"
1950,69,"0.01633",80245,"1,310","79,590","1,385,546","17.27","F"
1950,70,"0.01779",78935,"1,404","78,233","1,305,956","16.54","F"
1950,71,"0.01941",77531,"1,505","76,778","1,227,723","15.84","F"
1950,72,"0.02109",76026,"1,603","75,224","1,150,945","15.14","F"
1950,73,"0.02280",74422,"1,697","73,574","1,075,721","14.45","F"
1950,74,"0.02462",72726,"1,790","71,830","1,002,147","13.78","F"
1950,75,"0.02678",70935,"1,900","69,985","930,317","13.12","F"
1950,76,"0.02931",69035,"2,023","68,024","860,331","12.46","F"
1950,77,"0.03202",67012,"2,146","65,939","792,308","11.82","F"
1950,78,"0.03489",64867,"2,263","63,735","726,368","11.20","F"
1950,79,"0.03804",62604,"2,382","61,413","662,633","10.58","F"
1950,80,"0.04168",60222,"2,510","58,967","601,220","9.98","F"
1950,81,"0.04599",57712,"2,654","56,385","542,253","9.40","F"
1950,82,"0.05111",55058,"2,814","53,651","485,868","8.82","F"
1950,83,"0.05718",52244,"2,987","50,750","432,217","8.27","F"
1950,84,"0.06423",49257,"3,164","47,675","381,466","7.74","F"
1950,85,"0.07221",46093,"3,328","44,429","333,792","7.24","F"
1950,86,"0.08104",42765,"3,466","41,032","289,363","6.77","F"
1950,87,"0.09066",39299,"3,563","37,518","248,331","6.32","F"
1950,88,"0.10106",35736,"3,611","33,931","210,813","5.90","F"
1950,89,"0.11226",32125,"3,606","30,322","176,883","5.51","F"
1950,90,"0.12431",28518,"3,545","26,746","146,561","5.14","F"
1950,91,"0.13727",24973,"3,428","23,259","119,815","4.80","F"
1950,92,"0.15119",21545,"3,257","19,917","96,556","4.48","F"
1950,93,"0.16613",18288,"3,038","16,769","76,639","4.19","F"
1950,94,"0.18213",15250,"2,777","13,861","59,870","3.93","F"
1950,95,"0.19814",12472,"2,471","11,237","46,009","3.69","F"
1950,96,"0.21388",10001,"2,139","8,932","34,773","3.48","F"
1950,97,"0.22906",7862,"1,801","6,962","25,841","3.29","F"
1950,98,"0.24335",6061,"1,475","5,324","18,879","3.11","F"
1950,99,"0.25646",4586,"1,176","3,998","13,556","2.96","F"
1950,100,"0.27029",3410,"922","2,949","9,558","2.80","F"
1950,101,"0.28486",2488,"709","2,134","6,608","2.66","F"
1950,102,"0.30023",1780,"534","1,512","4,475","2.51","F"
1950,103,"0.31643",1245,"394","1,048","2,962","2.38","F"
1950,104,"0.33352",851,"284","709","1,914","2.25","F"
1950,105,"0.35153",567,"199","468","1,205","2.12","F"
1950,106,"0.37053",368,"136","300","737","2.00","F"
1950,107,"0.39058",232,"90","186","437","1.89","F"
1950,108,"0.41170",141,"58","112","251","1.78","F"
1950,109,"0.43398",83,"36","65","139","1.67","F"
1950,110,"0.45748",47,"21","36","74","1.57","F"
1950,111,"0.48227",25,"12","19","38","1.47","F"
1950,112,"0.50841",13,"7","10","18","1.38","F"
1950,113,"0.53598",6,"3","5","8","1.29","F"
1950,114,"0.56505",3,"2","2","4","1.21","F"
1950,115,"0.59572",1,"1","1","1","1.13","F"
1950,116,"0.62683",1,"0","0","1","1.06","F"
1950,117,"0.65471",0,"0","0","0","1.00","F"
1950,118,"0.68387",0,"0","0","0","0.94","F"
1950,119,"0.71433",0,"0","0","0","0.88","F"
1960,0,"0.02937",1e+05,"2,937","97,379","7,388,166","73.88","M"
1960,1,"0.00174",97063,"169","96,978","7,290,787","75.11","M"
1960,2,"0.00105",96894,"102","96,843","7,193,809","74.24","M"
1960,3,"0.00082",96792,"80","96,752","7,096,966","73.32","M"
1960,4,"0.00071",96713,"69","96,678","7,000,213","72.38","M"
1960,5,"0.00062",96644,"59","96,614","6,903,535","71.43","M"
1960,6,"0.00056",96584,"54","96,557","6,806,921","70.48","M"
1960,7,"0.00050",96530,"48","96,506","6,710,364","69.52","M"
1960,8,"0.00048",96482,"46","96,459","6,613,858","68.55","M"
1960,9,"0.00041",96436,"40","96,416","6,517,399","67.58","M"
1960,10,"0.00035",96396,"34","96,379","6,420,983","66.61","M"
1960,11,"0.00032",96362,"31","96,346","6,324,604","65.63","M"
1960,12,"0.00041",96331,"39","96,311","6,228,258","64.65","M"
1960,13,"0.00060",96291,"58","96,263","6,131,947","63.68","M"
1960,14,"0.00082",96234,"79","96,194","6,035,684","62.72","M"
1960,15,"0.00103",96155,"99","96,105","5,939,490","61.77","M"
1960,16,"0.00121",96056,"116","95,997","5,843,385","60.83","M"
1960,17,"0.00148",95939,"142","95,868","5,747,388","59.91","M"
1960,18,"0.00163",95798,"156","95,719","5,651,519","58.99","M"
1960,19,"0.00176",95641,"168","95,557","5,555,800","58.09","M"
1960,20,"0.00189",95473,"180","95,383","5,460,242","57.19","M"
1960,21,"0.00183",95293,"174","95,206","5,364,859","56.30","M"
1960,22,"0.00177",95119,"169","95,035","5,269,653","55.40","M"
1960,23,"0.00167",94950,"158","94,871","5,174,619","54.50","M"
1960,24,"0.00168",94792,"160","94,712","5,079,747","53.59","M"
1960,25,"0.00166",94633,"157","94,554","4,985,035","52.68","M"
1960,26,"0.00174",94476,"164","94,394","4,890,481","51.76","M"
1960,27,"0.00174",94311,"164","94,229","4,796,087","50.85","M"
1960,28,"0.00183",94147,"172","94,061","4,701,858","49.94","M"
1960,29,"0.00197",93975,"185","93,883","4,607,796","49.03","M"
1960,30,"0.00204",93790,"192","93,694","4,513,914","48.13","M"
1960,31,"0.00211",93599,"198","93,500","4,420,219","47.23","M"
1960,32,"0.00221",93401,"206","93,298","4,326,719","46.32","M"
1960,33,"0.00241",93195,"225","93,082","4,233,421","45.43","M"
1960,34,"0.00253",92970,"235","92,852","4,140,339","44.53","M"
1960,35,"0.00260",92735,"241","92,614","4,047,487","43.65","M"
1960,36,"0.00238",92493,"220","92,383","3,954,873","42.76","M"
1960,37,"0.00218",92273,"201","92,173","3,862,489","41.86","M"
1960,38,"0.00225",92072,"207","91,969","3,770,316","40.95","M"
1960,39,"0.00239",91866,"220","91,756","3,678,347","40.04","M"
1960,40,"0.00258",91646,"236","91,528","3,586,592","39.14","M"
1960,41,"0.00279",91410,"255","91,282","3,495,064","38.24","M"
1960,42,"0.00296",91155,"270","91,020","3,403,782","37.34","M"
1960,43,"0.00321",90885,"291","90,739","3,312,762","36.45","M"
1960,44,"0.00347",90594,"314","90,437","3,222,023","35.57","M"
1960,45,"0.00375",90280,"339","90,110","3,131,586","34.69","M"
1960,46,"0.00404",89941,"363","89,759","3,041,476","33.82","M"
1960,47,"0.00428",89577,"384","89,385","2,951,717","32.95","M"
1960,48,"0.00447",89193,"399","88,994","2,862,332","32.09","M"
1960,49,"0.00462",88795,"410","88,590","2,773,338","31.23","M"
1960,50,"0.00478",88385,"422","88,174","2,684,748","30.38","M"
1960,51,"0.00498",87963,"438","87,743","2,596,574","29.52","M"
1960,52,"0.00526",87524,"460","87,294","2,508,831","28.66","M"
1960,53,"0.00561",87064,"488","86,820","2,421,536","27.81","M"
1960,54,"0.00604",86576,"523","86,315","2,334,716","26.97","M"
1960,55,"0.00653",86053,"562","85,772","2,248,401","26.13","M"
1960,56,"0.00708",85491,"605","85,188","2,162,629","25.30","M"
1960,57,"0.00767",84886,"651","84,560","2,077,441","24.47","M"
1960,58,"0.00831",84234,"700","83,885","1,992,881","23.66","M"
1960,59,"0.00900",83535,"752","83,159","1,908,996","22.85","M"
1960,60,"0.00977",82783,"809","82,378","1,825,837","22.06","M"
1960,61,"0.01064",81974,"872","81,538","1,743,459","21.27","M"
1960,62,"0.01161",81102,"942","80,631","1,661,922","20.49","M"
1960,63,"0.01271",80160,"1,019","79,651","1,581,290","19.73","M"
1960,64,"0.01393",79142,"1,102","78,590","1,501,639","18.97","M"
1960,65,"0.01529",78039,"1,193","77,443","1,423,049","18.24","M"
1960,66,"0.01676",76846,"1,288","76,202","1,345,606","17.51","M"
1960,67,"0.01830",75558,"1,383","74,867","1,269,404","16.80","M"
1960,68,"0.01990",74175,"1,476","73,437","1,194,538","16.10","M"
1960,69,"0.02158",72699,"1,569","71,915","1,121,101","15.42","M"
1960,70,"0.02350",71130,"1,671","70,295","1,049,186","14.75","M"
1960,71,"0.02561",69459,"1,779","68,570","978,891","14.09","M"
1960,72,"0.02776",67680,"1,879","66,741","910,322","13.45","M"
1960,73,"0.02990",65802,"1,968","64,818","843,581","12.82","M"
1960,74,"0.03217",63834,"2,053","62,807","778,763","12.20","M"
1960,75,"0.03485",61781,"2,153","60,704","715,956","11.59","M"
1960,76,"0.03800",59628,"2,266","58,495","655,252","10.99","M"
1960,77,"0.04140",57362,"2,375","56,175","596,757","10.40","M"
1960,78,"0.04504",54987,"2,477","53,749","540,582","9.83","M"
1960,79,"0.04908",52511,"2,577","51,222","486,833","9.27","M"
1960,80,"0.05358",49933,"2,675","48,596","435,611","8.72","M"
1960,81,"0.05890",47258,"2,783","45,866","387,015","8.19","M"
1960,82,"0.06545",44475,"2,911","43,019","341,149","7.67","M"
1960,83,"0.07348",41564,"3,054","40,037","298,130","7.17","M"
1960,84,"0.08282",38510,"3,189","36,915","258,093","6.70","M"
